Transaction_ID,Date,Timestamp,Txn_Ref_Number,Transaction_Mode,Currency,Transaction_Amount,Sender_Customer_ID,Sender_Customer_Name,Sender_Bank_Name,Sender_Account_Number,Sender_Account_Type,Sender_IFSC,Sender_Phone_Number,Receiver_Customer_ID,Receiver_Customer_Name,Receiver_Bank_Name,Receiver_Account_Number,Receiver_Account_Type,Receiver_IFSC,Receiver_Phone_Number
UPI2501041ZOPQZ,2025-01-04,15:19:11,FO30X8BNMJSX,UPI,INR,6089.82,100002960,Rajan Pillai,Punjab National Bank,809147235062,Savings,PUNB5803442,+919750518334,100002919,Geeta Bhattacharya,Bank of Baroda,598821299513,Savings,BARB5099123,+919327274458
TXN250104NKX5ZT,2025-01-04,15:32:07,5TT9KA1DLUCL,Cash Deposit,INR,112800.12,100000337,Damini D'Souza,Canara Bank,998490598996,Salary,CNRB7812407,+917549758539,100005185,Malini Parmar,HDFC Bank,529380350062,Savings,HDFC7962188,+918912372592
ATM2501042E077U,2025-01-04,15:36:48,55D5Q3OV9JYD,ATM,INR,18577.59,100003822,Garima Sawant,Axis Bank,548370223057,Current,UTIB2532211,+919023140164,100003965,Deepti Bhattacharya,Bank of Baroda,500529934760,Salary,BARB7031722,+919646677603
UPI250104NXPWNU,2025-01-04,16:03:03,A6TDXJ1WQQOQ,UPI,INR,9166.47,100000048,Ganesh Shaikh,State Bank of India,321473172999,Savings,SBIN5821811,+916329228510,100001243,Garima Pandey,IndusInd Bank,774434655529,Salary,INDB8705345,+919099798724
UPI250104MVU2YE,2025-01-04,18:02:14,TTRUTI7ZFZTO,UPI,INR,11273.65,100006140,Raman Mahajan,HDFC Bank,909147230582,Savings,HDFC4554537,+919264151644,100001686,Keshav Naidu,Axis Bank,415047449092,Savings,UTIB8944178,+917896616394
UPI250104RTP08I,2025-01-04,19:01:30,IO1Q3DZVWE8G,UPI,INR,21600.4,100001341,Ram Saxena,Union Bank of India,402489669237,Savings,UBIN6797372,+917348304130,100001685,Naman Menon,Axis Bank,778946777687,Salary,UTIB9584471,+918006047998
IMPS250104SJQA0P,2025-01-04,20:12:53,X99DBK4EPBO0,IMPS,INR,27464.87,100003568,Neelam Behera,Punjab National Bank,799787920357,Savings,PUNB7869029,+919577730855,100000592,Jeevan Arora,Canara Bank,367707434359,Salary,CNRB4907788,+918847017234
TXN2501049DSSRK,2025-01-04,22:01:37,FI53LLP0NFDD,Cash Deposit,INR,2644.13,100006169,Gagan Bhatia,Bank of Baroda,413686038790,Savings,BARB1588102,+919180137802,100001551,Aashi Bhatia,HDFC Bank,621635853262,Savings,HDFC6878975,+917772081145
ATM2501042PJ0MM,2025-01-04,22:05:14,UG8XJK31DZRH,ATM,INR,4688.06,100003556,Saloni Krishnan,IndusInd Bank,176667760525,Salary,INDB6535308,+918656840206,100002744,Ishita Khan,State Bank of India,947473008369,Current,SBIN5967545,+919083834177
UPI250104TTQAYI,2025-01-04,22:05:14,IY2S530TJ2T9,UPI,INR,11509.18,100003547,Chitta Sawant,Kotak Mahindra Bank,671972683809,Savings,KKBK7327377,+917285876259,100001352,Niharika Shah,Bank of Baroda,786458757905,Salary,BARB4528474,+917891674997
UPI250104PYI46N,2025-01-04,22:36:02,05FL0463NA7H,UPI,INR,20099.04,100006756,Bhoomi Naik,IndusInd Bank,958322631678,Savings,INDB4702674,+918946975346,100006780,Ketan Naik,Bank of Baroda,696053826745,Savings,BARB6453995,+916239203362
UPI25010425Y7KH,2025-01-04,23:33:36,G4G7NIE3FKP9,UPI,INR,4612.85,100001005,Sushma Tiwari,State Bank of India,505276720482,Savings,SBIN6800252,+918274239346,100002864,Kaushik Chaturvedi,Canara Bank,445132744870,Savings,CNRB5447155,+919558612529
ATM2501045TK9VJ,2025-01-04,23:52:41,0VA0STKA0914,ATM,INR,568.85,100002218,Meet Mukherjee,State Bank of India,803998002128,Salary,SBIN1080396,+917821133740,100005424,Rakhi Bansal,Kotak Mahindra Bank,887092757085,Savings,KKBK1269703,+916439791323
UPI250105N04FDT,2025-01-05,00:54:50,ZJ2L72V08KTR,UPI,INR,22865.1,100005203,Amira Joshi,Canara Bank,850266439912,Savings,CNRB1968836,+916151083930,100005868,Kanika Verma,Bank of Baroda,435849734764,Savings,BARB5879989,+919380594725
TXN250105HDM6K6,2025-01-05,01:36:23,HGQ6SRP7B4HJ,Cash Deposit,INR,11179.73,100000759,Nikhil Pathan,Union Bank of India,848515889708,Savings,UBIN8532604,+919474706279,100004602,Janki Varghese,IndusInd Bank,736845369433,Savings,INDB4910358,+919384290881
UPI2501052Y3C0E,2025-01-05,03:10:23,Q4AW8JHE5S51,UPI,INR,14319.96,100001794,Gargi Sahu,Bank of Baroda,280647651476,Current,BARB9285023,+917093495892,100006346,Megha Desai,ICICI Bank,520391714464,Savings,ICIC5741356,+918707498242
TXN250105TEVTX3,2025-01-05,03:51:40,NF27E6L8XCGM,Cash Deposit,INR,133728.04,100002688,Indira Ghosh,ICICI Bank,963151271620,Salary,ICIC9940238,+919526850403,100005791,Bipasha Banerjee,Axis Bank,221428550917,Savings,UTIB2533717,+919527918728
ATM250105B57L13,2025-01-05,05:57:16,76QWVGFRI7FZ,ATM,INR,9913.61,100002050,Ragini Trivedi,Bank of Baroda,235546929695,Savings,BARB5412095,+917714019299,100005296,Rekha Bagchi,HDFC Bank,894965885552,Salary,HDFC1213455,+916864898231
UPI250105FXH8P0,2025-01-05,07:45:58,MTZ1FPR7H4PZ,UPI,INR,23533.69,100001206,Parvati D'Souza,IndusInd Bank,993240852778,Salary,INDB4626115,+917282492301,100000117,Dilip Shah,Kotak Mahindra Bank,354114132204,Salary,KKBK9615093,+918319944674
UPI2501050SZKBN,2025-01-05,08:41:13,SH8LLRB7DFIX,UPI,INR,2711.68,100001417,Deven Gill,Axis Bank,619405180340,Savings,UTIB6201611,+917761792416,100005114,Jahnavi Kalita,IndusInd Bank,890615580097,Savings,INDB6532060,+917215597640
TXN25010592WMSJ,2025-01-05,08:45:34,9UK693P483CH,Cash Deposit,INR,26749.81,100000900,Nivedita Soni,State Bank of India,985728087295,Savings,SBIN5824919,+916874810764,100005014,Praveen Kohli,State Bank of India,536639484271,Salary,SBIN4136514,+919463351743
TXN250105BF8W80,2025-01-05,09:03:35,UXN3E6OQE09O,Cash Deposit,INR,12311.25,100005441,Gunjan Saxena,State Bank of India,824647264714,Savings,SBIN3429553,+919627533531,100006717,Jitesh Chauhan,Union Bank of India,381968870710,Savings,UBIN5431982,+916235230918
ATM250105MCZH78,2025-01-05,09:39:26,27JTRG6IAQII,ATM,INR,12804.74,100002987,Pavan Mahajan,State Bank of India,305112724392,Savings,SBIN4993232,+916710095087,100006850,Anand Bose,HDFC Bank,963975837970,Savings,HDFC1658222,+916374453210
ATM250105112CD4,2025-01-05,10:32:34,YSD6SHQBA3RN,ATM,INR,9985.19,100002839,Ram Tripathi,Punjab National Bank,356423450577,Salary,PUNB3139668,+918622131877,100003089,Rohit Tiwari,HDFC Bank,708703401419,Savings,HDFC1878804,+919966441687
UPI25010574V6AO,2025-01-05,10:41:21,USX9DXZNKQWQ,UPI,INR,83.76,100002699,Aryan Sahu,ICICI Bank,900101911711,Savings,ICIC1787864,+918133493776,100005019,Rekha Deshmukh,Punjab National Bank,536094751566,Savings,PUNB5987902,+917459642648
ATM250105FU547O,2025-01-05,10:50:59,TB85VIF81J67,ATM,INR,10738.25,100001883,Sangeeta Kaur,Bank of Baroda,119610507293,Savings,BARB5400659,+917375530261,100003850,Harshad Goel,Canara Bank,877072817110,Salary,CNRB5659993,+919316737376
ATM250105LKW5E1,2025-01-05,12:29:58,1DXKU2K5EBDS,ATM,INR,3156.67,100005441,Gunjan Saxena,State Bank of India,824647264714,Savings,SBIN3429553,+919627533531,100004921,Srishti Trivedi,Canara Bank,696814975050,Savings,CNRB2461127,+916103891623
UPI250105NZKRSN,2025-01-05,13:20:43,8L0UW6IK209E,UPI,INR,16296.6,100001141,Jatin Jain,Canara Bank,864898950363,Current,CNRB8891529,+916745720308,100002318,Anshika Chaturvedi,Bank of Baroda,230678291541,Salary,BARB6993311,+917815456502
ATM25010589FIQ0,2025-01-05,14:10:41,FCUZLZOO0AHW,ATM,INR,10925.92,100002744,Ishita Khan,State Bank of India,947473008369,Current,SBIN5967545,+919083834177,100003687,Juhi Patel,Kotak Mahindra Bank,209696192470,Savings,KKBK3428539,+916759102103
ATM2501050X7H2C,2025-01-05,15:28:11,PCC3ZKGYR58M,ATM,INR,16380.05,100003697,Pallavi More,Union Bank of India,449634624784,Savings,UBIN1367741,+918805064101,100001886,Jyotir Kapoor,HDFC Bank,856884339067,Salary,HDFC7478663,+916696288792
ATM25010557HLSZ,2025-01-05,16:13:13,M6VDUQDJI6SO,ATM,INR,5920.49,100000392,Saurabh Qureshi,Kotak Mahindra Bank,568323871739,Savings,KKBK4693250,+919083548905,100001527,Nikita Bhattacharya,State Bank of India,152988221922,Savings,SBIN4274240,+917663263059
ATM250105AZHXDO,2025-01-05,16:44:34,3GTXYZ8AKV3U,ATM,INR,19870.4,100005182,Milan Tripathi,State Bank of India,632183444909,Salary,SBIN3404632,+919412691680,100005611,Jagadish Roy,State Bank of India,842720951400,Savings,SBIN2853703,+918407887586
UPI250105K1D8NR,2025-01-05,17:11:43,UU8F855MDTCE,UPI,INR,1966.87,100001349,Anita Behera,Union Bank of India,354379959141,Salary,UBIN7731451,+918917058490,100003965,Deepti Bhattacharya,Bank of Baroda,500529934760,Salary,BARB7031722,+919646677603
UPI250105F4OHEU,2025-01-05,17:44:56,N5A8XAEJGNZF,UPI,INR,21399.94,100003419,Namita Arora,Punjab National Bank,134124514923,Savings,PUNB9127401,+918867586092,100004254,Arpita Kalita,State Bank of India,839848557478,Savings,SBIN6226807,+919777908086
UPI250105ZUNQ2W,2025-01-05,17:45:15,9ZL5Y31K88NO,UPI,INR,15273.2,100004116,Malavika Shetty,ICICI Bank,989015897067,Current,ICIC7591714,+919690082317,100003556,Saloni Krishnan,IndusInd Bank,176667760525,Salary,INDB6535308,+918656840206
ATM2501059PVMTM,2025-01-05,17:57:38,12LC9BGJQ0AQ,ATM,INR,12591.84,100002951,Rohit Sahu,Bank of Baroda,234006804537,Demat,BARB4808668,+918013881810,100000579,Kartik Nair,HDFC Bank,359667713022,Demat,HDFC6627888,+917488910754
TXN2501050DJQ1P,2025-01-05,19:01:45,QVCZKAKJ6SZX,Cash Deposit,INR,20389.83,100003045,Amrita More,Punjab National Bank,986978515919,Savings,PUNB3680802,+918376125529,100005856,Sneha Mohanty,Canara Bank,537378036172,Savings,CNRB1078469,+918711081704
UPI250105A5PMLQ,2025-01-05,22:59:56,HDLQH1CV2XB4,UPI,INR,16596.57,100006516,Jyoti Menon,Bank of Baroda,470552856610,Salary,BARB8126519,+918386857947,100005790,Rohan Desai,Axis Bank,514059692594,Savings,UTIB6312834,+918315820629
IMPS250106B8X6JM,2025-01-06,00:23:00,RE2U7FMKGZBY,IMPS,INR,15103.26,100000267,Padma Mishra,Canara Bank,862417491038,Salary,CNRB2519333,+917304545626,100002617,Nandini Mohanty,HDFC Bank,677989190372,Savings,HDFC8384525,+917072123291
TXN250106L104S2,2025-01-06,00:54:30,10U8ULV1J308,Cash Deposit,INR,6366.58,100001578,Sanjeev Parmar,Axis Bank,259339419971,Current,UTIB9968714,+919276996642,100000299,Radha Srivastava,Kotak Mahindra Bank,705893995497,Salary,KKBK5790129,+917525859950
IMPS250106IPUV58,2025-01-06,00:56:22,OHCU0E0R3JSS,IMPS,INR,41394.35,100006183,Sanket Naidu,IndusInd Bank,801892269018,Savings,INDB6170895,+919505939409,100006911,Mukesh Negi,IndusInd Bank,827574488854,Salary,INDB8544792,+919761446279
ATM2501069PQRMO,2025-01-06,02:24:44,U803JW6R8YKE,ATM,INR,26379.69,100002150,Naman Bhatt,IndusInd Bank,913094590725,Savings,INDB5261137,+918407468479,100005228,Harish Shinde,Kotak Mahindra Bank,413337543203,Savings,KKBK5727788,+918863054493
UPI250106G3DCMY,2025-01-06,02:58:20,XBD07Q2JBTZG,UPI,INR,18663.88,100003296,Hrithik Bhatt,HDFC Bank,828414049397,Savings,HDFC8860470,+916557348906,100003184,Sushma Rawat,ICICI Bank,630630339461,Savings,ICIC3235277,+917057475889
UPI250106NYMSOR,2025-01-06,03:14:05,QETJDH231WCG,UPI,INR,22535.67,100000265,Garima More,Kotak Mahindra Bank,867707726838,Salary,KKBK9649606,+916005441336,100006607,Atharva Singh,HDFC Bank,372057668708,Demat,HDFC5178731,+917309336129
ATM250106IVWOE5,2025-01-06,04:05:54,8OAGP01TSNJA,ATM,INR,9065.08,100000258,Pallavi Acharya,Punjab National Bank,356994491991,Salary,PUNB1403891,+918148392067,100006725,Kaushal Goel,HDFC Bank,535673879627,Savings,HDFC8900327,+917190444185
ATM250106AH35QR,2025-01-06,04:21:13,R4ZGMS66KE6Z,ATM,INR,17331.44,100004798,Mihir Dutta,HDFC Bank,433165873186,Savings,HDFC7983622,+917587106898,100002528,Ojas Naidu,State Bank of India,234950719170,Savings,SBIN7576885,+917364822890
ATM250106MEMTO2,2025-01-06,05:13:41,VDSIZB25JT3M,ATM,INR,8879.49,100003232,Pari Paul,IndusInd Bank,616413133822,Salary,INDB3547132,+919942872445,100001548,Mrinali Behera,Kotak Mahindra Bank,994250894353,Savings,KKBK9735044,+917676065829
ATM250106REWMUB,2025-01-06,05:45:07,4F0MIZ8QAJXH,ATM,INR,26000.59,100005145,Mohan Kapoor,IndusInd Bank,750576738666,Savings,INDB2916547,+917831722775,100003112,Farhan Solanki,Punjab National Bank,547765969518,Savings,PUNB4572282,+916207044235
UPI250106Q3CYFW,2025-01-06,09:57:09,P5WLF0LLYA85,UPI,INR,2683.81,100006760,Navya Syed,Union Bank of India,106162121669,Savings,UBIN3947182,+916935232307,100006516,Jyoti Menon,Bank of Baroda,470552856610,Salary,BARB8126519,+918386857947
UPI250106PSLSIY,2025-01-06,11:19:19,LX2CRL39YR8H,UPI,INR,5815.36,100005195,Nutan Bose,State Bank of India,316178254361,Savings,SBIN8542680,+918388880450,100001141,Jatin Jain,Canara Bank,864898950363,Current,CNRB8891529,+916745720308
UPI250106FTIXDW,2025-01-06,11:37:44,R024LPO6GF9X,UPI,INR,13783.1,100004278,Rajat Iyer,HDFC Bank,220330849354,Savings,HDFC8926945,+918316199535,100005129,Dilip Agarwal,HDFC Bank,914947192208,Savings,HDFC9274723,+917776631300
TXN250106WVTQQK,2025-01-06,13:20:59,LJQKCJEV9ZUY,Cash Deposit,INR,66713.63,100004455,Aashish Shah,State Bank of India,792416709076,Savings,SBIN7763726,+917151832568,100002221,Ruchi Arora,Punjab National Bank,808304262435,Savings,PUNB3890975,+919228202848
ATM2501066F7761,2025-01-06,14:49:58,XS1CXDCWGK6R,ATM,INR,3259.9,100006049,Aditi Shaikh,IndusInd Bank,268467598418,Savings,INDB9037594,+916769659872,100000360,Rashmi Rathod,Axis Bank,173708508730,Demat,UTIB6242210,+918916432132
TXN250106AO765Z,2025-01-06,17:24:38,C9HLU2ZLGLEO,Cash Deposit,INR,45812.47,100002445,Niharika Iyer,HDFC Bank,970556798407,Salary,HDFC2261189,+918132420926,100001812,Rajeev Varghese,Punjab National Bank,113985191840,Salary,PUNB8704582,+919989000306
ATM250106B3Z30Z,2025-01-06,18:59:39,BTVFH7B0AHI1,ATM,INR,36982.3,100004862,Hrithik More,HDFC Bank,441751393730,Salary,HDFC7540301,+917779098299,100006063,Niraj Rathod,Punjab National Bank,692367718210,Salary,PUNB9466245,+916812910123
ATM250106CCRBF4,2025-01-06,19:34:39,AF3QHYH0G0XQ,ATM,INR,17771.04,100003576,Dhara Nair,Axis Bank,663152910784,Savings,UTIB2074266,+916243340467,100001734,Nakul Shinde,Bank of Baroda,888252630814,Savings,BARB3992276,+916901723889
UPI25010600H4FL,2025-01-06,19:37:28,7Q15WHQMN7D9,UPI,INR,13603.03,100001196,Radha Pathan,Axis Bank,635346489599,Savings,UTIB6829671,+916570999397,100000102,Jeevan Behera,Union Bank of India,540801017040,Savings,UBIN6887597,+917712822942
UPI2501067DGT60,2025-01-06,19:56:59,PV7TIQIJB3SW,UPI,INR,6488.8,100001784,Ruchi Agarwal,IndusInd Bank,537626684721,Salary,INDB2329445,+917914107048,100002826,Parvati Dutta,State Bank of India,369080515375,Savings,SBIN7558721,+919998056539
ATM250106EPFEKX,2025-01-06,20:40:37,VTYZ9345ZWUO,ATM,INR,19429.42,100000307,Luv Mahajan,Axis Bank,123745335756,Savings,UTIB5743419,+916791810425,100006398,Jia Jain,Bank of Baroda,991073528202,Savings,BARB3950691,+916431310392
ATM250106N1EEXB,2025-01-06,22:47:34,4Z7J8HWE2C7M,ATM,INR,1462.54,100004340,Narendra Gill,Kotak Mahindra Bank,168280929433,Salary,KKBK6789938,+917130406708,100006346,Megha Desai,ICICI Bank,520391714464,Savings,ICIC5741356,+918707498242
TXN25010694E82X,2025-01-06,23:15:06,EU74S5TR21EJ,Cash Deposit,INR,48985.91,100006846,Aditya Hegde,Union Bank of India,314659015211,Savings,UBIN4075670,+919533878042,100005754,Ajay Sharma,ICICI Bank,961064882215,Savings,ICIC7360994,+916758605522
IMPS250107FE5WMD,2025-01-07,01:48:21,9LAEC8FB947E,IMPS,INR,14998.72,100004173,Aashish Pillai,IndusInd Bank,338292942905,Salary,INDB8799361,+917310983111,100001034,Pavan Behera,Punjab National Bank,381897682249,Current,PUNB9045471,+919253446305
UPI2501076K52BI,2025-01-07,01:49:54,86MTZHSP3V5V,UPI,INR,22089.23,100003494,Akshay Paul,Canara Bank,642802213184,Savings,CNRB6616383,+918168728462,100005615,Nilesh Mohanty,Union Bank of India,290172067346,Savings,UBIN2666839,+919835720801
UPI250107W4JSNY,2025-01-07,02:01:51,M31SK0540SEJ,UPI,INR,20173.35,100003495,Bhavana Chawla,HDFC Bank,207599629988,Salary,HDFC2640380,+916401287273,100000108,Prabhu Bora,IndusInd Bank,888676423697,Salary,INDB9486423,+918319568494
IMPS250107ADN2TV,2025-01-07,02:41:40,DNHBOBVGYIHU,IMPS,INR,9923.48,100006571,Sadhana Bose,ICICI Bank,344350808753,Savings,ICIC5603849,+919947355979,100005265,Priya Ansari,IndusInd Bank,992426540016,Savings,INDB9119240,+919303089176
UPI250107X2N2SU,2025-01-07,02:57:03,A5M4EO0XJJVH,UPI,INR,20131.32,100004539,Madhuri Majumdar,HDFC Bank,812341950837,Current,HDFC5428883,+919002053613,100005296,Rekha Bagchi,HDFC Bank,894965885552,Salary,HDFC1213455,+916864898231
IMPS250107OIQND8,2025-01-07,02:57:49,M52GCF9SPQDN,IMPS,INR,618.2,100002144,Puneet Tiwari,State Bank of India,263173319552,Salary,SBIN8268814,+918310460462,100001926,Gautam Chaturvedi,Canara Bank,859587045712,Demat,CNRB8151997,+919934858141
ATM2501072WC3BN,2025-01-07,03:05:41,ECJQ427U1NVM,ATM,INR,5457.54,100003178,Nilesh Pandey,Bank of Baroda,552789686850,Savings,BARB6899071,+917398664340,100006063,Niraj Rathod,Punjab National Bank,692367718210,Salary,PUNB9466245,+916812910123
UPI250107WNT0Z8,2025-01-07,03:25:30,5PRCPKFDTBJO,UPI,INR,3116.12,100000298,Rakhi Iyer,State Bank of India,894832623125,Savings,SBIN4664716,+919752202559,100000308,Naresh Ghosh,Punjab National Bank,177003492921,Salary,PUNB4678681,+918729346255
UPI250107BHEYYS,2025-01-07,04:38:44,M4YYQ342DYQZ,UPI,INR,15097.9,100001788,Mrinali Solanki,State Bank of India,657675182033,Salary,SBIN1456613,+916182088860,100002446,Sapna Mathew,ICICI Bank,170881516990,Savings,ICIC8541293,+918335471524
IMPS250107S5DUPX,2025-01-07,04:44:36,06LBRHLVO2Y9,IMPS,INR,33089.4,100001480,Milan Mukherjee,Punjab National Bank,579971123001,Savings,PUNB9414385,+918339147499,100003004,Pragya Syed,Punjab National Bank,537358048578,Savings,PUNB2905972,+916366754523
IMPS2501073FM348,2025-01-07,04:54:27,NI747X202VMB,IMPS,INR,10059.62,100000943,Gopal Shaikh,Axis Bank,322824301657,Savings,UTIB7798992,+919018461351,100003226,Priyanka Sawant,Union Bank of India,392955674920,Savings,UBIN5413774,+918453494614
TXN250107CZAFR0,2025-01-07,05:20:20,RWM4F7A42S5W,Cash Deposit,INR,40813.79,100005944,Gargi Reddy,Kotak Mahindra Bank,297250166262,Savings,KKBK9273518,+917750018186,100000113,Meghna Kulkarni,IndusInd Bank,345003899208,Salary,INDB9867113,+919976782155
ATM250107ZG2VG3,2025-01-07,05:33:23,5XDKU6JEDAD3,ATM,INR,15983.0,100002900,Aditi Bora,Bank of Baroda,974883816130,Salary,BARB3789828,+916983699346,100005954,Ramya Gupta,Axis Bank,834589771494,Savings,UTIB4655691,+919507571068
IMPS250107DO8YU9,2025-01-07,05:40:41,8GFEX6DCLEDO,IMPS,INR,37451.94,100001678,Ishani Patel,Axis Bank,377621737946,Savings,UTIB6424891,+919413021386,100006440,Kaushik Bora,Punjab National Bank,719740612790,Savings,PUNB3374368,+918496889952
UPI250107G1KVR6,2025-01-07,07:08:20,AX8KXXJ0LEBN,UPI,INR,1174.44,100006261,Aaradhya Gill,Kotak Mahindra Bank,546206515363,Salary,KKBK3933123,+917194014111,100000267,Padma Mishra,Canara Bank,862417491038,Salary,CNRB2519333,+917304545626
ATM250107XFE3JW,2025-01-07,08:51:49,E46XAAD0XH2M,ATM,INR,12131.63,100005407,Malini Shetty,Axis Bank,383246552325,Savings,UTIB9373484,+918897623722,100002988,Anurag Krishnan,HDFC Bank,119872131849,Savings,HDFC5780504,+917537780723
ATM250107J9S8U2,2025-01-07,09:47:22,87M5C6REAGUU,ATM,INR,15645.35,100001991,Krutika Shaikh,Bank of Baroda,309285816638,Savings,BARB7926171,+917880299136,100000877,Aishwarya Rao,HDFC Bank,123780548215,Savings,HDFC8371547,+919794710900
UPI2501078HCQUT,2025-01-07,12:20:17,XQ7XL886P5XH,UPI,INR,18056.51,100004867,Jyoti Barik,ICICI Bank,621456925951,Savings,ICIC4155130,+917646673923,100006445,Gautam Paul,Punjab National Bank,867550148858,Savings,PUNB1620066,+916382761185
ATM2501074G8QDE,2025-01-07,12:28:41,12WUW60N330P,ATM,INR,18574.08,100005430,Malavika Ansari,Kotak Mahindra Bank,716150151812,Salary,KKBK2305248,+916839947164,100006412,Govind Agarwal,Axis Bank,737842033870,Salary,UTIB7414931,+919490686177
IMPS250107IH0FUO,2025-01-07,13:51:07,JJFAF8EDJM7W,IMPS,INR,35903.07,100000755,Kaushal Tripathi,ICICI Bank,417799378679,Salary,ICIC7780947,+919108645215,100003089,Rohit Tiwari,HDFC Bank,708703401419,Savings,HDFC1878804,+919966441687
ATM250107O9NLUP,2025-01-07,14:40:16,YA8WHOFYM0TM,ATM,INR,18744.65,100003675,Akhila Sharma,Union Bank of India,520462352587,Savings,UBIN4198038,+917433389841,100003455,Pavan Kar,ICICI Bank,517194571420,Savings,ICIC3946365,+919011520723
ATM2501070NT95O,2025-01-07,14:49:28,ST10Z87WG8V9,ATM,INR,391.57,100002411,Kriti Soni,Canara Bank,276938671093,Savings,CNRB8094052,+916287791425,100001981,Manasi Chatterjee,Kotak Mahindra Bank,410821571010,Savings,KKBK7608951,+919061229549
TXN250107DYF7BN,2025-01-07,15:08:20,D1GAFUNH7I3W,Pos,INR,16687.49,100005627,Indira Srivastava,Axis Bank,404254183995,Savings,UTIB3307379,+918281664145,100002393,Bharat Varghese,Punjab National Bank,267918820141,Savings,PUNB9948096,+916075420676
TXN250107Q3T08A,2025-01-07,16:06:16,LLS51PIAGWKR,Cash Deposit,INR,47468.1,100006311,Swati Kohli,ICICI Bank,655368266616,Salary,ICIC2403001,+916906737601,100005534,Poonam Nair,Axis Bank,763390222730,Salary,UTIB7757609,+918995868367
ATM250107IC0OQF,2025-01-07,17:10:18,8RM9IILAOF4O,ATM,INR,11575.29,100002470,Atharva Pathan,ICICI Bank,727953153615,Salary,ICIC6673925,+917446862301,100004389,Mehul Pereira,Canara Bank,311565161204,Savings,CNRB7391390,+919805128771
UPI250107ZBMP4J,2025-01-07,17:56:54,DUD6LE9CB61G,UPI,INR,5772.86,100001137,Gagan Bagchi,Punjab National Bank,213963101784,Salary,PUNB8102786,+916872734446,100005425,Ananya Shinde,Canara Bank,449243629194,Salary,CNRB6460374,+919912838915
TXN250107L30PYN,2025-01-07,18:35:41,1QI5J32M7FCG,Cash Deposit,INR,190595.62,100005642,Rahul Naidu,Canara Bank,725498558656,Savings,CNRB5821056,+916558226485,100005888,Kunal Shinde,Axis Bank,673873938706,Salary,UTIB4477750,+916084272030
TXN250107IGKPLR,2025-01-07,19:37:17,GGBI28SHQENG,Cash Deposit,INR,11167.84,100002291,Devansh Dutta,Axis Bank,136961692856,Savings,UTIB4303312,+918048480344,100006541,Nikhil Shaikh,HDFC Bank,847202953082,Current,HDFC4579867,+918761808684
UPI250107J9U6V6,2025-01-07,19:38:07,Z8KV8N0WCZVL,UPI,INR,9757.22,100006753,Nikita Syed,ICICI Bank,108723928949,Salary,ICIC1341412,+918061597471,100006918,Raveena Behera,Bank of Baroda,156647868098,Savings,BARB7930637,+918169143695
