IPDR_ID,Session_Date,Session_Start_Time,Subscriber_IMSI,Subscriber_MSISDN,Device_IMEI,Source_IP_Address,Destination_IP_Address,Destination_Port,Cell_Global_ID,Session_Duration_Seconds
IPDR202600003816,2025-08-14,13:21:53,404644299712659,+919390373823,357932801799654,10.47.89.2,198.51.100.59,80,404-45-702-226,8
IPDR202600003863,2025-09-11,08:51:32,404100375841823,+919032195732,352630118154356,10.157.144.117,203.0.113.5,5228,404-45-619-624,11
IPDR202600003870,2025-11-19,07:29:39,404090657671795,+917025879219,352469159841886,10.220.55.61,198.51.100.189,443,404-45-400-446,11
IPDR202600003896,2025-03-10,23:47:43,404931423436384,+918680112037,350022633249291,10.20.94.109,198.51.100.93,80,404-45-935-071,4
IPDR202600003904,2025-02-08,00:18:39,404048514819474,+919949914422,358159420192912,10.37.245.188,198.51.100.71,443,404-45-553-828,27
IPDR202600003926,2025-08-29,22:38:39,404532777429085,+918308876815,356191787627590,10.31.67.200,198.51.100.190,443,404-45-208-892,15
IPDR202600003956,2025-10-17,23:37:48,404535156240692,+917449940745,352012991601019,10.207.147.183,203.0.113.189,443,404-45-568-324,28
IPDR202600003990,2025-03-23,17:49:16,404853372962807,+918186295994,350147463819087,10.167.124.226,203.0.113.198,5228,404-45-848-803,8
IPDR202600003993,2025-11-02,10:35:18,404886548778460,+916590457791,353032437174530,10.173.88.37,198.51.100.99,443,404-45-993-622,4
IPDR202600003995,2025-03-22,21:25:38,404207652835216,+916605441163,355094604612376,10.142.233.208,203.0.113.207,443,404-45-208-892,69
IPDR202600004008,2025-09-06,19:49:52,404779293277671,+917802470566,350400964849664,10.133.86.92,198.51.100.39,443,404-45-258-948,27
IPDR202600004041,2025-09-10,10:59:08,404398746640394,+919032691994,355956203540008,10.27.180.1,198.51.100.105,443,404-45-887-657,2
IPDR202600004049,2025-01-22,06:19:27,404530150497959,+917103776964,353207339910650,10.21.172.112,203.0.113.171,5228,404-45-448-115,43
IPDR202600004056,2025-11-25,15:22:50,404625189013788,+919816773749,357615887816429,10.220.178.220,198.51.100.87,443,404-45-441-790,22
IPDR202600004067,2025-02-17,06:39:46,404479163627692,+917960995282,356951729992343,10.22.253.18,203.0.113.102,123,404-45-835-323,11
IPDR202600004107,2025-07-29,05:27:02,404954341991008,+916514444241,354682315116551,10.35.138.1,198.51.100.78,443,404-45-987-104,26
IPDR202600004119,2025-04-07,02:02:14,404826245811395,+917487718089,359966168411168,10.243.81.81,203.0.113.140,123,404-45-785-498,14
IPDR202600004127,2025-05-22,08:30:35,404241819455429,+917724773264,358514663933338,10.66.34.239,198.51.100.98,8443,404-45-564-004,10
IPDR202600004153,2025-03-30,08:25:16,404046785510591,+917003103175,356488245004231,10.222.210.164,198.51.100.7,443,404-45-322-992,6
IPDR202600004175,2025-07-21,19:15:31,404689500632924,+918520356001,358368017866106,10.234.67.202,203.0.113.141,5228,404-45-949-644,6
IPDR202600004178,2025-01-20,18:10:24,404528017635067,+919548918958,356913400110982,10.104.184.190,203.0.113.85,123,404-45-670-225,50
IPDR202600004184,2025-10-29,07:48:33,404891729990788,+916901723889,350067917917841,10.255.178.52,198.51.100.72,8080,404-45-282-520,7
IPDR202600004193,2025-09-08,12:20:41,404521099240542,+918148671812,356408041203467,10.3.137.189,198.51.100.202,443,404-45-316-936,13
IPDR202600004208,2025-03-15,08:51:02,404721720888817,+917725701146,356547301212337,10.132.155.71,203.0.113.170,443,404-45-785-885,49
IPDR202600004216,2025-04-15,19:36:10,404806110414995,+918545824941,359966743832585,10.140.252.181,198.51.100.233,80,404-45-662-170,13
IPDR202600004240,2025-07-26,16:14:45,404022925067399,+918854666127,351290751329413,10.163.86.182,203.0.113.152,80,404-45-704-433,62
IPDR202600004352,2025-10-02,17:00:53,404684105105024,+916601469841,355478212241805,10.117.24.123,203.0.113.64,53,404-45-234-688,27
IPDR202600004382,2025-12-06,03:32:03,404141602444658,+918968252068,350930266944114,10.48.81.135,198.51.100.18,8443,404-45-911-697,3
IPDR202600004452,2025-06-05,12:54:59,404999139484040,+917000470076,353462981428845,10.192.120.147,198.51.100.117,443,404-45-233-653,15
IPDR202600004454,2025-06-18,12:34:54,404932134145371,+917393829401,357834753200557,10.35.203.204,203.0.113.174,53,404-45-597-493,19
IPDR202600004463,2025-03-17,01:34:07,404802451264106,+917160405940,351347876309057,10.235.64.151,198.51.100.186,53,404-45-169-692,1
IPDR202600004485,2025-01-16,05:32:05,404361031978945,+919093947355,358101665275208,10.36.181.253,203.0.113.105,123,404-45-891-297,26
IPDR202600004549,2025-10-25,05:54:30,404207652835216,+916605441163,357500970161173,10.246.68.31,198.51.100.65,443,404-45-848-803,8
IPDR202600004587,2025-02-11,02:52:29,404710866105603,+917345913698,355030054609703,10.95.11.154,203.0.113.60,5228,404-45-415-374,22
IPDR202600004592,2025-07-21,16:24:09,404350986244405,+918130390023,350809158509671,10.54.150.87,203.0.113.50,443,404-45-462-434,51
IPDR202600004600,2025-01-17,04:53:02,404041750860644,+916329228510,356344443007285,10.207.119.95,203.0.113.78,443,404-45-470-225,15
IPDR202600004602,2025-04-20,12:06:07,404183433280839,+917932933268,350216992497925,10.126.90.211,198.51.100.110,443,404-45-194-650,10
IPDR202600004619,2025-06-08,09:47:57,404023156221920,+919326665043,357316736382837,10.176.66.86,203.0.113.202,123,404-45-749-874,22
IPDR202600004621,2025-04-11,21:56:34,404947155305976,+918112610547,355406498907866,10.102.70.182,198.51.100.121,443,404-45-242-253,6
IPDR202600004644,2025-07-09,15:49:12,404017994591933,+919810794668,357232101469938,10.117.33.69,198.51.100.254,443,404-45-211-255,16
IPDR202600004646,2025-12-28,12:28:56,404062512377675,+917007109452,351674992751902,10.134.214.65,203.0.113.9,443,404-45-646-747,5
IPDR202600004664,2025-12-03,19:18:21,404088204175195,+919934858141,355512973942054,10.99.97.237,198.51.100.21,443,404-45-296-195,12
IPDR202600004701,2025-02-23,23:12:09,404218645545408,+919530476674,357650585192968,10.64.194.53,198.51.100.126,80,404-45-967-353,11
IPDR202600004704,2025-01-16,23:00:55,404004081258353,+919512431670,358065194102352,10.157.142.220,198.51.100.167,443,404-45-489-285,28
IPDR202600004743,2025-02-20,21:06:27,404371579682099,+917634959653,357709956059200,10.218.53.236,203.0.113.14,443,404-45-919-883,27
IPDR202600004749,2025-09-27,17:57:48,404530150497959,+917103776964,353207339910650,10.198.187.71,198.51.100.229,80,404-45-316-936,18
IPDR202600004766,2025-12-06,09:46:58,404051141076574,+918435706138,351695592401100,10.142.72.112,198.51.100.28,443,404-45-564-004,14
IPDR202600004769,2025-09-12,16:19:02,404058139670577,+917546122102,359193278886332,10.81.76.153,198.51.100.106,443,404-45-924-324,11
IPDR202600004783,2025-02-13,01:07:29,404850278278713,+917627570441,350954407652124,10.39.196.24,198.51.100.209,443,404-45-102-400,20
IPDR202600004791,2025-08-02,13:28:30,404281537805585,+916213343596,359075711559117,10.119.164.89,203.0.113.224,443,404-45-773-598,5
IPDR202600004798,2025-02-20,11:59:33,404750729531744,+919956147272,351991337979179,10.62.238.123,203.0.113.78,80,404-45-370-518,40
IPDR202600004806,2025-10-19,19:11:15,404174884785274,+916509404669,351254498513028,10.69.177.183,203.0.113.130,53,404-45-911-697,17
IPDR202600004818,2025-06-05,12:42:32,404487991285086,+919671219693,351682009493829,10.48.203.137,203.0.113.65,443,404-45-414-246,10
IPDR202600004826,2025-12-16,17:28:09,404235376981388,+919012273494,359329896777630,10.80.221.252,198.51.100.35,80,404-45-508-688,38
IPDR202600004827,2025-06-19,00:26:07,404723694030307,+917082046364,350896345047065,10.200.125.225,198.51.100.3,80,404-45-710-066,26
IPDR202600004832,2025-10-27,07:06:50,404218645545408,+919530476674,357650585192968,10.52.40.225,198.51.100.127,443,404-45-814-433,10
IPDR202600004864,2025-03-25,20:09:27,404681919741690,+916344936147,355716659789769,10.34.58.211,203.0.113.118,443,404-45-314-687,19
IPDR202600004889,2025-03-22,21:24:08,404207652835216,+916605441163,355094604612376,10.167.144.172,203.0.113.160,53,404-45-208-892,21
IPDR202600004999,2025-12-20,09:33:39,404274749679818,+918026369302,358914238097281,10.51.191.66,198.51.100.29,443,404-45-158-052,3
IPDR202600005043,2025-05-04,04:06:53,404677225297095,+916320978567,354444271585769,10.109.177.32,203.0.113.4,443,404-45-835-499,2
IPDR202600005093,2025-04-21,18:24:14,404681462770294,+919436655272,359689881937404,10.100.11.220,203.0.113.33,443,404-45-662-170,15
IPDR202600005102,2025-11-27,17:03:53,404066709678054,+916138269495,357073027438579,10.14.204.67,203.0.113.159,443,404-45-234-688,2
IPDR202600005126,2025-07-29,04:33:26,404664342767879,+917542167788,352882509922368,10.29.179.30,203.0.113.58,443,404-45-999-581,8
IPDR202600005155,2025-03-23,10:09:02,404073846799198,+919272145577,354859186804604,10.11.91.99,203.0.113.141,443,404-45-374-068,8
IPDR202600005163,2025-09-08,08:50:31,404242924507871,+916754654913,359034901587459,10.239.25.31,198.51.100.171,443,404-45-716-028,11
IPDR202600005168,2025-07-05,07:16:42,404560008590919,+916885243807,354769640808892,10.168.171.30,198.51.100.124,8443,404-45-246-272,22
IPDR202600005181,2025-06-13,23:41:21,404737299139379,+919377325397,359994020272623,10.68.245.73,198.51.100.137,53,404-45-350-168,28
IPDR202600005212,2025-06-09,09:57:25,404867621011710,+916653271645,356014704827913,10.67.251.54,203.0.113.3,123,404-45-508-688,9
IPDR202600005284,2025-06-22,04:20:43,404335114770196,+919857232072,354311937777502,10.51.132.68,198.51.100.211,443,404-45-568-324,15
IPDR202600005287,2025-07-15,06:58:57,404567747803805,+919566359010,354622712309207,10.28.188.108,198.51.100.10,8443,404-45-710-480,4
IPDR202600005319,2025-05-18,20:13:54,404254559621270,+918164818580,355664938607790,10.104.205.126,203.0.113.74,80,404-45-202-076,12
IPDR202600005324,2025-06-20,01:38:18,404110002867955,+918836129433,351405108070394,10.160.232.9,198.51.100.119,443,404-45-370-518,11
IPDR202600005325,2025-09-30,05:18:04,404559236900823,+918332746935,355313589809138,10.222.159.140,198.51.100.243,8443,404-45-981-041,31
IPDR202600005361,2025-04-28,08:19:35,404164399349034,+917881796471,356455639145259,10.216.80.81,203.0.113.247,8443,404-45-919-883,64
IPDR202600005399,2025-05-14,01:13:01,404134004227625,+917371519719,357049269181579,10.175.76.70,198.51.100.140,443,404-45-155-690,6
IPDR202600005407,2025-07-05,05:35:03,404503668221584,+918741550706,357972942224507,10.10.166.187,203.0.113.147,80,404-45-710-480,4
IPDR202600005439,2025-02-17,15:59:47,404740539446250,+916106868890,356204056466595,10.52.216.3,198.51.100.221,80,404-45-813-981,8
IPDR202600005456,2025-08-17,17:17:00,404690884726857,+916237834522,359815806300203,10.164.20.101,203.0.113.237,443,404-45-235-741,13
IPDR202600005466,2025-02-17,08:44:40,404011877183584,+917794061989,359578388268623,10.0.9.150,203.0.113.243,443,404-45-423-958,12
IPDR202600005473,2025-07-11,06:20:42,404860973048844,+917357740398,359087616008755,10.206.8.125,198.51.100.56,80,404-45-322-992,8
IPDR202600005486,2025-11-26,16:02:53,404422360804083,+919294300491,354327447163074,10.87.108.133,198.51.100.121,80,404-45-919-883,10
IPDR202600005508,2025-05-26,16:54:17,404806274449316,+918319944674,353720449121324,10.56.171.98,203.0.113.121,53,404-45-612-781,38
IPDR202600005509,2025-09-17,18:17:30,404252916854472,+917871245964,356360896116251,10.214.11.83,203.0.113.85,5228,404-45-196-100,2
IPDR202600005538,2025-09-15,09:49:03,404026004113130,+918001733816,359265622181357,10.55.75.148,198.51.100.226,443,404-45-282-520,14
IPDR202600005541,2025-04-04,18:49:15,404856472839696,+918022471766,350571291207959,10.95.89.66,203.0.113.62,443,404-45-565-293,5
IPDR202600005546,2025-03-07,10:57:31,404342791841253,+919407180693,353709850252608,10.238.204.38,198.51.100.245,53,404-45-935-071,7
IPDR202600005554,2025-09-26,23:15:29,404389859076199,+917626526174,357601285089590,10.29.197.177,203.0.113.58,53,404-45-374-068,21
IPDR202600005574,2025-12-17,21:14:48,404494528349687,+918029577987,356797022009334,10.235.8.195,198.51.100.195,53,404-45-773-598,32
IPDR202600005616,2025-01-28,07:51:32,404776069852307,+917705202761,359631346998878,10.66.75.3,203.0.113.104,80,404-45-415-374,8
IPDR202600005617,2025-11-24,08:38:08,404937146240338,+919331896137,355467444388697,10.62.172.244,198.51.100.111,53,404-45-906-719,12
IPDR202600005618,2025-12-08,02:57:26,404559235006905,+918675122332,355176154857151,10.251.145.186,203.0.113.86,443,404-45-489-285,11
IPDR202600005629,2025-01-20,00:20:24,404623667724578,+916341686359,354449803024132,10.25.59.48,198.51.100.132,53,404-45-854-105,3
IPDR202600005636,2025-09-29,02:10:52,404109924394829,+917607296243,354092713215946,10.54.195.24,203.0.113.52,80,404-45-713-332,2
IPDR202600005673,2025-01-01,05:43:01,404056057394448,+919423224659,356491647676557,10.216.80.239,198.51.100.31,80,404-45-223-254,11
IPDR202600005690,2025-03-17,12:18:36,404860611593021,+917770290213,359316667300961,10.65.99.40,198.51.100.130,80,404-45-446-022,22
IPDR202600005742,2025-09-23,18:52:24,404443909378453,+918712660416,357594707679743,10.152.144.177,198.51.100.8,80,404-45-241-522,6
IPDR202600005826,2025-01-21,10:29:16,404626520793554,+916133371166,357703967832722,10.230.218.61,198.51.100.113,443,404-45-348-804,2
IPDR202600005828,2025-12-03,04:59:02,404866060494198,+916604663553,350843090361211,10.83.146.9,203.0.113.25,53,404-45-552-565,31
IPDR202600005894,2025-12-14,17:46:27,404775867779992,+917139435997,353641324305350,10.83.104.115,198.51.100.37,8443,404-45-315-699,3
IPDR202600005898,2025-06-16,07:31:36,404071304533723,+918088293650,353299170343588,10.133.51.144,203.0.113.96,5228,404-45-174-010,1
IPDR202600005903,2025-09-29,23:40:24,404364115516923,+917282202555,350152278148208,10.163.138.91,198.51.100.48,443,404-45-981-041,12
IPDR202600005917,2025-12-22,21:54:03,404590182667932,+919208418675,359525398913002,10.154.14.121,203.0.113.51,443,404-45-961-655,4
IPDR202600005929,2025-04-09,14:24:15,404296529625618,+918875844526,350218892558653,10.204.145.221,203.0.113.182,443,404-45-170-610,8
IPDR202600005935,2025-11-08,19:48:35,404921865665122,+917356206890,350927146925203,10.197.217.100,198.51.100.222,443,404-45-887-657,1
IPDR202600005946,2025-06-18,17:17:44,404049099115725,+918101927440,354411463592849,10.62.118.181,198.51.100.59,443,404-45-980-339,44
IPDR202600005951,2025-04-18,02:29:14,404929468829220,+918118211392,358071996273930,10.173.121.220,203.0.113.37,80,404-45-651-270,8
IPDR202600006013,2025-08-13,13:11:26,404809846897820,+918728614929,359550937294523,10.233.3.213,203.0.113.115,123,404-45-612-781,13
IPDR202600006016,2025-07-15,04:06:53,404775408928373,+916546258705,355980180259385,10.39.164.193,198.51.100.174,53,404-45-457-903,7
IPDR202600006074,2025-01-20,18:25:05,404528017635067,+919548918958,356913400110982,10.22.225.122,203.0.113.53,443,404-45-597-493,13
IPDR202600006107,2025-09-11,15:38:43,404449745286578,+916515042423,351713912111152,10.113.212.70,203.0.113.9,8443,404-45-967-353,10
IPDR202600006146,2025-01-29,05:15:15,404917929528871,+917686334518,359346373807954,10.242.207.129,198.51.100.38,443,404-45-371-406,7
IPDR202600006161,2025-02-02,06:40:24,404886683446427,+917691079433,357752833001048,10.1.100.84,203.0.113.154,8443,404-45-662-170,16
IPDR202600006172,2025-05-25,20:24:56,404074397792308,+918147651676,356894263910237,10.96.62.112,198.51.100.56,443,404-45-652-774,8
IPDR202600006196,2025-11-25,12:05:09,404895764439083,+918220212925,350237182142380,10.52.211.201,198.51.100.131,443,404-45-629-463,16
IPDR202600006203,2025-08-23,03:00:37,404434535223350,+919539055439,356034468856730,10.24.40.10,198.51.100.26,443,404-45-619-624,6
IPDR202600006210,2025-09-04,17:28:16,404178684364270,+919034522106,351643412985137,10.3.253.72,203.0.113.129,443,404-45-719-216,9
IPDR202600006219,2025-12-01,09:21:08,404964811691172,+916643359311,350276410833930,10.45.64.64,198.51.100.164,443,404-45-961-655,8
IPDR202600006222,2025-06-04,10:01:58,404105866751004,+916711627793,351618595040516,10.230.15.96,198.51.100.148,8080,404-45-568-324,15
IPDR202600006241,2025-05-17,07:54:13,404928666205041,+917675071712,351541813082646,10.125.120.25,198.51.100.46,8443,404-45-520-479,36
IPDR202600006246,2025-08-03,23:18:53,404590182667932,+919208418675,355512778050371,10.223.116.189,203.0.113.39,5228,404-45-954-379,31
IPDR202600006249,2025-05-04,06:16:05,404605493757155,+919071896901,359057210981136,10.109.245.189,203.0.113.124,443,404-45-693-754,20
IPDR202600006262,2025-08-05,11:35:51,404571466438985,+917568309736,351807421919841,10.182.177.193,198.51.100.36,53,404-45-552-565,37
IPDR202600006281,2025-10-05,19:56:54,404436984436930,+917984465285,350289124787490,10.237.246.85,198.51.100.2,443,404-45-951-827,2
IPDR202600006315,2025-04-27,12:59:18,404509722980732,+918819734931,359536402480737,10.103.131.62,203.0.113.168,123,404-45-798-907,19
IPDR202600006342,2025-02-03,14:46:00,404122112273974,+917005567409,358977901127687,10.60.38.216,203.0.113.68,443,404-45-835-499,8
IPDR202600006367,2025-05-03,05:02:26,404619157727644,+918966735221,350674698892713,10.165.89.126,203.0.113.205,80,404-45-646-747,10
IPDR202600006422,2025-12-29,00:21:16,404075055862050,+916790727198,353737255270924,10.45.223.66,203.0.113.48,80,404-45-785-885,35
IPDR202600006446,2025-11-24,12:57:11,404367760286132,+918475421677,355713121447739,10.76.217.142,198.51.100.29,443,404-45-258-948,52
IPDR202600006471,2025-11-12,06:37:29,404504327748677,+919256264316,356164543648007,10.57.200.235,203.0.113.219,80,404-45-350-168,7
IPDR202600006488,2025-07-21,07:10:50,404969721934546,+916861162202,351218164653593,10.102.40.117,203.0.113.219,80,404-45-489-285,5
IPDR202600006502,2025-02-06,04:33:38,404407614252208,+919091291252,354668440462867,10.209.66.97,198.51.100.194,443,404-45-799-664,7
IPDR202600006552,2025-05-13,22:54:13,404943595860397,+918335471524,350947287373773,10.35.157.173,203.0.113.230,443,404-45-107-073,22
IPDR202600006557,2025-05-19,10:32:06,404689771830068,+919332080700,352633091445494,10.142.76.86,198.51.100.96,5228,404-45-951-827,13
IPDR202600006600,2025-09-16,12:26:12,404079454921026,+917684492198,356099791004023,10.63.234.126,198.51.100.207,8080,404-45-822-438,12
IPDR202600006619,2025-01-09,22:30:05,404949904899659,+917027056711,357108094136708,10.132.44.23,198.51.100.60,443,404-45-169-692,16
IPDR202600006623,2025-02-16,23:19:22,404479863209140,+917495757301,356886910594707,10.100.41.45,198.51.100.26,443,404-45-342-886,32
IPDR202600006629,2025-09-14,23:39:17,404235376981388,+919012273494,359329896777630,10.174.98.195,203.0.113.239,80,404-45-508-688,12
